BEDFORD PK BLVD, BD, 11/26/2016,3735,4803.3333333333
BEDFORD PK BLVD, BD, 11/29/2016,7238,
BEDFORD PK BLVD, BD, 12/02/2016,7429,
BEDFORD PK BLVD, BD, 11/28/2016,7458,
BEDFORD PK BLVD, BD, 11/30/2016,7467,
BEDFORD PK BLVD, BD, 12/01/2016,7823,
FORDHAM RD, BD, 11/27/2016,5880,7215.8333333333
FORDHAM RD, BD, 11/26/2016,7829,
FORDHAM RD, BD, 11/29/2016,11777,
FORDHAM RD, BD, 11/30/2016,12479,
FORDHAM RD, BD, 11/28/2016,12942,
FORDHAM RD, BD, 12/01/2016,13263,
FORDHAM RD, BD, 12/02/2016,13407,11949.5
GRAND ST, BD, 11/27/2016,14168,
GRAND ST, BD, 11/26/2016,16223,
GRAND ST, BD, 11/29/2016,20570,
GRAND ST, BD, 11/30/2016,21793,
GRAND ST, BD, 12/01/2016,23942,
GRAND ST, BD, 11/28/2016,24186,20147
GRAND ST, BD, 12/02/2016,25622,
KINGSBRIDGE RD, BD, 11/27/2016,3556,
KINGSBRIDGE RD, BD, 11/26/2016,4406,
KINGSBRIDGE RD, BD, 11/29/2016,8072,
KINGSBRIDGE RD, BD, 11/30/2016,8194,
KINGSBRIDGE RD, BD, 11/28/2016,8208,9676.3333333333
KINGSBRIDGE RD, BD, 12/02/2016,8395,
KINGSBRIDGE RD, BD, 12/01/2016,8582,
TREMONT AV, BD, 11/27/2016,4560,
TREMONT AV, BD, 11/26/2016,5629,
TREMONT AV, BD, 11/29/2016,9839,
TREMONT AV, BD, 11/30/2016,10173,7863
TREMONT AV, BD, 11/28/2016,10251,
TREMONT AV, BD, 12/01/2016,10674,
TREMONT AV, BD, 12/02/2016,10739,
161/YANKEE STAD, BD4, 11/27/2016,7352,
161/YANKEE STAD, BD4, 11/26/2016,8972,
161/YANKEE STAD, BD4, 11/29/2016,14660,10441.3333333333
161/YANKEE STAD, BD4, 11/30/2016,15250,
161/YANKEE STAD, BD4, 11/28/2016,15703,
161/YANKEE STAD, BD4, 12/01/2016,16151,
161/YANKEE STAD, BD4, 12/02/2016,16788,
7 AV, BDE, 11/27/2016,4835,
7 AV, BDE, 11/26/2016,5932,12443.1666666667
7 AV, BDE, 11/28/2016,14061,
7 AV, BDE, 12/01/2016,15649,
7 AV, BDE, 12/02/2016,16035,
7 AV, BDE, 11/29/2016,16700,
7 AV, BDE, 11/30/2016,17310,
47-50 STS ROCK, BDFM, 11/27/2016,16707,16077
47-50 STS ROCK, BDFM, 11/26/2016,22249,
47-50 STS ROCK, BDFM, 11/28/2016,59405,
47-50 STS ROCK, BDFM, 11/29/2016,65944,
47-50 STS ROCK, BDFM, 11/30/2016,68501,
47-50 STS ROCK, BDFM, 12/02/2016,70550,
47-50 STS ROCK, BDFM, 12/01/2016,70750,59566.5
42 ST-BRYANT PK, BDFM7, 11/27/2016,12544,
42 ST-BRYANT PK, BDFM7, 11/26/2016,17331,
42 ST-BRYANT PK, BDFM7, 11/28/2016,41948,
42 ST-BRYANT PK, BDFM7, 11/29/2016,42593,
42 ST-BRYANT PK, BDFM7, 12/02/2016,46596,
42 ST-BRYANT PK, BDFM7, 12/01/2016,46920,34655.3333333333
42 ST-BRYANT PK, BDFM7, 11/30/2016,47219,
34 ST-HERALD SQ, BDFMNQRW, 11/27/2016,57751,
34 ST-HERALD SQ, BDFMNQRW, 11/26/2016,74248,
34 ST-HERALD SQ, BDFMNQRW, 11/29/2016,118934,
34 ST-HERALD SQ, BDFMNQRW, 11/28/2016,123467,
34 ST-HERALD SQ, BDFMNQRW, 11/30/2016,123862,90913.5
34 ST-HERALD SQ, BDFMNQRW, 12/01/2016,129560,
34 ST-HERALD SQ, BDFMNQRW, 12/02/2016,135509,
B'WAY-LAFAYETTE, BDFQ6, 11/27/2016,8852,
B'WAY-LAFAYETTE, BDFQ6, 11/26/2016,12556,
B'WAY-LAFAYETTE, BDFQ6, 11/29/2016,16941,
B'WAY-LAFAYETTE, BDFQ6, 11/30/2016,17831,53541.5
B'WAY-LAFAYETTE, BDFQ6, 11/28/2016,17879,
B'WAY-LAFAYETTE, BDFQ6, 12/01/2016,19212,
B'WAY-LAFAYETTE, BDFQ6, 12/02/2016,20288,
DEKALB AV, BDNQR, 11/27/2016,6743,
DEKALB AV, BDNQR, 11/26/2016,8349,
DEKALB AV, BDNQR, 11/29/2016,20079,15425
DEKALB AV, BDNQR, 12/02/2016,20309,
DEKALB AV, BDNQR, 11/28/2016,20844,
DEKALB AV, BDNQR, 11/30/2016,20961,
DEKALB AV, BDNQR, 12/01/2016,21827,
ATL AV-BARCLAY, BDNQR2345, 11/27/2016,15188,
ATL AV-BARCLAY, BDNQR2345, 11/26/2016,16415,19257.3333333333
ATL AV-BARCLAY, BDNQR2345, 11/29/2016,21163,
ATL AV-BARCLAY, BDNQR2345, 11/30/2016,22110,
ATL AV-BARCLAY, BDNQR2345, 12/02/2016,22236,
ATL AV-BARCLAY, BDNQR2345, 11/28/2016,23450,
ATL AV-BARCLAY, BDNQR2345, 12/01/2016,25107,
7 AV, BQ, 11/27/2016,3147,19535.5
7 AV, BQ, 11/26/2016,3646,
7 AV, BQ, 11/29/2016,9040,
7 AV, BQ, 11/28/2016,9098,
7 AV, BQ, 11/30/2016,9603,
7 AV, BQ, 12/01/2016,9662,
7 AV, BQ, 12/02/2016,9926,8495.8333333333
AVENUE H, BQ, 11/27/2016,615,
AVENUE H, BQ, 11/26/2016,806,
AVENUE H, BQ, 12/02/2016,3066,
AVENUE H, BQ, 11/29/2016,3672,
AVENUE H, BQ, 11/28/2016,3755,
AVENUE H, BQ, 11/30/2016,3758,2612
AVENUE H, BQ, 12/01/2016,3909,
AVENUE J, BQ, 11/27/2016,2377,
AVENUE J, BQ, 11/26/2016,2419,
AVENUE J, BQ, 12/02/2016,6275,
AVENUE J, BQ, 11/29/2016,6417,
AVENUE J, BQ, 11/30/2016,6460,4642.8333333333
AVENUE J, BQ, 11/28/2016,6665,
AVENUE J, BQ, 12/01/2016,6931,
AVENUE M, BQ, 11/26/2016,1837,
AVENUE M, BQ, 11/27/2016,1956,
AVENUE M, BQ, 12/02/2016,6557,
AVENUE M, BQ, 11/29/2016,6675,5103.5
AVENUE M, BQ, 11/28/2016,6874,
AVENUE M, BQ, 11/30/2016,6931,
AVENUE M, BQ, 12/01/2016,7135,
AVENUE U, BQ, 11/27/2016,3740,
AVENUE U, BQ, 11/26/2016,4261,
AVENUE U, BQ, 11/29/2016,7031,5995.3333333333
AVENUE U, BQ, 11/30/2016,7244,
AVENUE U, BQ, 11/28/2016,7418,
AVENUE U, BQ, 12/02/2016,7539,
AVENUE U, BQ, 12/01/2016,7737,
BEVERLEY ROAD, BQ, 11/27/2016,648,
BEVERLEY ROAD, BQ, 11/26/2016,845,5238.5
BEVERLEY ROAD, BQ, 11/28/2016,3017,
BEVERLEY ROAD, BQ, 11/29/2016,3111,
BEVERLEY ROAD, BQ, 11/30/2016,3173,
BEVERLEY ROAD, BQ, 12/01/2016,3298,
BEVERLEY ROAD, BQ, 12/02/2016,3787,
BRIGHTON BEACH, BQ, 11/27/2016,5170,3592.6666666667
BRIGHTON BEACH, BQ, 11/26/2016,5962,
BRIGHTON BEACH, BQ, 12/02/2016,12388,
BRIGHTON BEACH, BQ, 11/29/2016,13378,
BRIGHTON BEACH, BQ, 11/30/2016,14160,
BRIGHTON BEACH, BQ, 11/28/2016,14501,
BRIGHTON BEACH, BQ, 12/01/2016,14595,12497.3333333333
CHURCH AV, BQ, 11/27/2016,9419,
CHURCH AV, BQ, 11/26/2016,11285,
CHURCH AV, BQ, 11/29/2016,16961,
CHURCH AV, BQ, 11/28/2016,17762,
CHURCH AV, BQ, 11/30/2016,18038,
CHURCH AV, BQ, 12/01/2016,18731,15366
CHURCH AV, BQ, 12/02/2016,18786,
CORTELYOU RD, BQ, 11/27/2016,1888,
CORTELYOU RD, BQ, 11/26/2016,2434,
CORTELYOU RD, BQ, 11/29/2016,6274,
CORTELYOU RD, BQ, 11/28/2016,6424,
CORTELYOU RD, BQ, 11/30/2016,6518,7054
CORTELYOU RD, BQ, 12/02/2016,6742,
CORTELYOU RD, BQ, 12/01/2016,6761,
KINGS HWY, BQ, 11/27/2016,7901,
KINGS HWY, BQ, 11/26/2016,9137,
KINGS HWY, BQ, 11/29/2016,20765,
KINGS HWY, BQ, 12/02/2016,20782,12014.6666666667
KINGS HWY, BQ, 11/30/2016,21287,
KINGS HWY, BQ, 11/28/2016,21417,
KINGS HWY, BQ, 12/01/2016,22126,
NECK RD, BQ, 11/27/2016,2033,
NECK RD, BQ, 11/26/2016,2305,
NECK RD, BQ, 11/30/2016,4480,12274.6666666667
NECK RD, BQ, 12/02/2016,4530,
NECK RD, BQ, 11/29/2016,4605,
NECK RD, BQ, 11/28/2016,4610,
NECK RD, BQ, 12/01/2016,4874,
NEWKIRK PLAZA, BQ, 11/27/2016,5536,
NEWKIRK PLAZA, BQ, 11/26/2016,6389,5090.6666666667
NEWKIRK PLAZA, BQ, 11/29/2016,10323,
NEWKIRK PLAZA, BQ, 11/28/2016,10723,
NEWKIRK PLAZA, BQ, 12/02/2016,10928,
NEWKIRK PLAZA, BQ, 11/30/2016,10941,
NEWKIRK PLAZA, BQ, 12/01/2016,11327,
PARKSIDE AV, BQ, 11/27/2016,1237,9246.5
PARKSIDE AV, BQ, 11/26/2016,1555,
PARKSIDE AV, BQ, 11/28/2016,5170,
PARKSIDE AV, BQ, 11/30/2016,5246,
PARKSIDE AV, BQ, 11/29/2016,5256,
PARKSIDE AV, BQ, 12/01/2016,5453,
PARKSIDE AV, BQ, 12/02/2016,5510,4698.3333333333
SHEEPSHEAD BAY, BQ, 11/27/2016,4581,
SHEEPSHEAD BAY, BQ, 11/26/2016,5712,
SHEEPSHEAD BAY, BQ, 12/02/2016,14161,
SHEEPSHEAD BAY, BQ, 11/29/2016,14274,
SHEEPSHEAD BAY, BQ, 11/28/2016,14556,
SHEEPSHEAD BAY, BQ, 11/30/2016,14715,11333.1666666667
SHEEPSHEAD BAY, BQ, 12/01/2016,14979,
PROSPECT PARK, BQS, 11/27/2016,5661,
PROSPECT PARK, BQS, 11/26/2016,6631,
PROSPECT PARK, BQS, 11/29/2016,9568,
PROSPECT PARK, BQS, 11/28/2016,9875,
PROSPECT PARK, BQS, 11/30/2016,10267,9496.8333333333
PROSPECT PARK, BQS, 12/02/2016,10475,
PROSPECT PARK, BQS, 12/01/2016,10573,
155 ST, C, 11/27/2016,1340,
155 ST, C, 11/26/2016,1499,
155 ST, C, 11/28/2016,2580,
155 ST, C, 11/29/2016,2668,4855.8333333333
155 ST, C, 11/30/2016,2735,
155 ST, C, 12/01/2016,2868,
155 ST, C, 12/02/2016,2888,
163 ST-AMSTERDM, C, 11/27/2016,2168,
163 ST-AMSTERDM, C, 11/26/2016,2510,
163 ST-AMSTERDM, C, 11/28/2016,4295,2910.6666666667
163 ST-AMSTERDM, C, 11/29/2016,4383,
163 ST-AMSTERDM, C, 11/30/2016,4478,
163 ST-AMSTERDM, C, 12/01/2016,4646,
163 ST-AMSTERDM, C, 12/02/2016,4687,
CLINTON-WASH AV, C, 11/27/2016,2428,
CLINTON-WASH AV, C, 11/26/2016,2949,3928.5
CLINTON-WASH AV, C, 11/28/2016,6923,
CLINTON-WASH AV, C, 11/29/2016,7160,
CLINTON-WASH AV, C, 11/30/2016,7497,
CLINTON-WASH AV, C, 12/01/2016,7656,
CLINTON-WASH AV, C, 12/02/2016,7674,
KINGSTON-THROOP, C, 11/27/2016,2905,6635.8333333333
KINGSTON-THROOP, C, 11/26/2016,3357,
KINGSTON-THROOP, C, 11/28/2016,6280,
KINGSTON-THROOP, C, 11/29/2016,6392,
KINGSTON-THROOP, C, 11/30/2016,6566,
KINGSTON-THROOP, C, 12/01/2016,6871,
KINGSTON-THROOP, C, 12/02/2016,6872,6056.3333333333
LAFAYETTE AV, C, 11/27/2016,2276,
LAFAYETTE AV, C, 11/26/2016,2849,
LAFAYETTE AV, C, 11/29/2016,4120,
LAFAYETTE AV, C, 11/28/2016,4184,
LAFAYETTE AV, C, 11/30/2016,4301,
LAFAYETTE AV, C, 12/01/2016,4623,3725.5
LAFAYETTE AV, C, 12/02/2016,4712,
LIBERTY AV, C, 11/27/2016,1126,
LIBERTY AV, C, 11/26/2016,1239,
LIBERTY AV, C, 11/28/2016,3119,
LIBERTY AV, C, 11/29/2016,3200,
LIBERTY AV, C, 11/30/2016,3210,2767.6666666667
LIBERTY AV, C, 12/02/2016,3256,
LIBERTY AV, C, 12/01/2016,3401,
RALPH AV, C, 11/27/2016,2570,
RALPH AV, C, 11/26/2016,3108,
RALPH AV, C, 11/29/2016,5490,
RALPH AV, C, 11/28/2016,5623,3908
RALPH AV, C, 11/30/2016,5658,
RALPH AV, C, 12/01/2016,5907,
RALPH AV, C, 12/02/2016,5933,
ROCKAWAY AV, C, 11/27/2016,2313,
ROCKAWAY AV, C, 11/26/2016,2736,
ROCKAWAY AV, C, 11/29/2016,5523,4678.3333333333
ROCKAWAY AV, C, 11/28/2016,5594,
ROCKAWAY AV, C, 11/30/2016,5647,
ROCKAWAY AV, C, 12/02/2016,5724,
ROCKAWAY AV, C, 12/01/2016,5889,
SHEPHERD AV, C, 11/27/2016,1456,
SHEPHERD AV, C, 11/26/2016,1794,4350.6666666667
SHEPHERD AV, C, 11/30/2016,3376,
SHEPHERD AV, C, 11/29/2016,3384,
SHEPHERD AV, C, 11/28/2016,3408,
SHEPHERD AV, C, 12/02/2016,3448,
SHEPHERD AV, C, 12/01/2016,3626,
VAN SICLEN AVE, C, 11/27/2016,1398,3106.6666666667
VAN SICLEN AVE, C, 11/26/2016,1660,
VAN SICLEN AVE, C, 11/29/2016,3117,
VAN SICLEN AVE, C, 11/30/2016,3200,
VAN SICLEN AVE, C, 11/28/2016,3254,
VAN SICLEN AVE, C, 12/02/2016,3430,
VAN SICLEN AVE, C, 12/01/2016,3455,3019.3333333333
23 ST, CE, 11/27/2016,5668,
23 ST, CE, 11/26/2016,7120,
23 ST, CE, 11/28/2016,23317,
23 ST, CE, 11/29/2016,24353,
23 ST, CE, 11/30/2016,25377,
23 ST, CE, 12/02/2016,25454,18548.1666666667
23 ST, CE, 12/01/2016,26112,
50 ST, CE, 11/27/2016,8105,
50 ST, CE, 11/26/2016,10646,
50 ST, CE, 11/28/2016,18267,
50 ST, CE, 11/29/2016,20815,
50 ST, CE, 12/01/2016,20825,17461.6666666667
50 ST, CE, 11/30/2016,21634,
50 ST, CE, 12/02/2016,21886,
SPRING ST, CE, 11/27/2016,2729,
SPRING ST, CE, 11/26/2016,4073,
SPRING ST, CE, 11/28/2016,12054,
SPRING ST, CE, 11/29/2016,12751,12521.1666666667
SPRING ST, CE, 12/02/2016,12929,
SPRING ST, CE, 11/30/2016,13155,
SPRING ST, CE, 12/01/2016,13208,
18 AV, D, 11/27/2016,3173,
18 AV, D, 11/26/2016,3763,
18 AV, D, 11/30/2016,6340,8761.3333333333
18 AV, D, 11/29/2016,6417,
18 AV, D, 12/01/2016,6493,
18 AV, D, 12/02/2016,6506,
18 AV, D, 11/28/2016,6644,
20 AV, D, 11/27/2016,2635,
20 AV, D, 11/26/2016,3203,5316.3333333333
20 AV, D, 12/01/2016,4987,
20 AV, D, 11/29/2016,5065,
20 AV, D, 12/02/2016,5102,
20 AV, D, 11/30/2016,5163,
20 AV, D, 11/28/2016,5393,
25 AV, D, 11/27/2016,2850,4760
25 AV, D, 11/26/2016,3389,
25 AV, D, 11/29/2016,6840,
25 AV, D, 11/30/2016,6933,
25 AV, D, 12/02/2016,6946,
25 AV, D, 11/28/2016,7027,
25 AV, D, 12/01/2016,7239,6395.6666666667
50 ST, D, 11/26/2016,1391,
50 ST, D, 11/27/2016,1671,
50 ST, D, 12/02/2016,3198,
50 ST, D, 11/29/2016,3389,
50 ST, D, 11/30/2016,3492,
50 ST, D, 11/28/2016,3537,2779.6666666667
50 ST, D, 12/01/2016,3624,
55 ST, D, 11/26/2016,743,
55 ST, D, 11/27/2016,1096,
55 ST, D, 12/02/2016,2134,
55 ST, D, 11/29/2016,2297,
55 ST, D, 11/30/2016,2373,2044.5
55 ST, D, 12/01/2016,2383,
55 ST, D, 11/28/2016,2423,
71 ST, D, 11/27/2016,3257,
71 ST, D, 11/26/2016,3909,
71 ST, D, 12/02/2016,6213,
71 ST, D, 12/01/2016,6427,4102
71 ST, D, 11/29/2016,6703,
71 ST, D, 11/30/2016,6705,
71 ST, D, 11/28/2016,7059,
79 ST, D, 11/27/2016,3019,
79 ST, D, 11/26/2016,3635,
79 ST, D, 12/02/2016,6897,5669.6666666667
79 ST, D, 11/30/2016,7194,
79 ST, D, 11/28/2016,7207,
79 ST, D, 12/01/2016,7207,
79 ST, D, 11/29/2016,7290,
9 AV, D, 11/27/2016,3077,
9 AV, D, 11/26/2016,3657,5938.6666666667
9 AV, D, 11/29/2016,5695,
9 AV, D, 11/30/2016,5900,
9 AV, D, 12/02/2016,6023,
9 AV, D, 12/01/2016,6095,
9 AV, D, 11/28/2016,6099,
BAY 50 ST, D, 11/27/2016,1345,5192.8333333333
BAY 50 ST, D, 11/26/2016,1592,
BAY 50 ST, D, 11/29/2016,3296,
BAY 50 ST, D, 12/02/2016,3309,
BAY 50 ST, D, 11/28/2016,3333,
BAY 50 ST, D, 11/30/2016,3367,
BAY 50 ST, D, 12/01/2016,3516,3068.8333333333
BAY PKWY, D, 11/27/2016,4037,
BAY PKWY, D, 11/26/2016,4659,
BAY PKWY, D, 11/29/2016,7657,
BAY PKWY, D, 11/30/2016,7876,
BAY PKWY, D, 11/28/2016,8053,
BAY PKWY, D, 12/01/2016,8505,6797.8333333333
BAY PKWY, D, 12/02/2016,8542,
FT HAMILTON PKY, D, 11/26/2016,1830,
FT HAMILTON PKY, D, 11/27/2016,2058,
FT HAMILTON PKY, D, 12/02/2016,4419,
FT HAMILTON PKY, D, 11/29/2016,4457,
FT HAMILTON PKY, D, 11/28/2016,4550,4309.3333333333
FT HAMILTON PKY, D, 12/01/2016,4639,
FT HAMILTON PKY, D, 11/30/2016,4677,
NORWOOD 205 ST, D, 11/27/2016,4088,
NORWOOD 205 ST, D, 11/26/2016,4822,
NORWOOD 205 ST, D, 11/29/2016,8814,
NORWOOD 205 ST, D, 11/28/2016,8874,5985.6666666667
NORWOOD 205 ST, D, 11/30/2016,9012,
NORWOOD 205 ST, D, 12/02/2016,9111,
NORWOOD 205 ST, D, 12/01/2016,9273,
4 AV-9 ST, DFGMNR, 11/27/2016,1588,
4 AV-9 ST, DFGMNR, 11/26/2016,1989,
4 AV-9 ST, DFGMNR, 11/30/2016,3132,5684.1666666667
4 AV-9 ST, DFGMNR, 11/29/2016,3419,
4 AV-9 ST, DFGMNR, 11/28/2016,3492,
4 AV-9 ST, DFGMNR, 12/01/2016,3722,
4 AV-9 ST, DFGMNR, 12/02/2016,3779,
4AV-9 ST, DFGMNR, 11/27/2016,3644,
4AV-9 ST, DFGMNR, 11/26/2016,4531,3764.5
4AV-9 ST, DFGMNR, 11/28/2016,9058,
4AV-9 ST, DFGMNR, 11/29/2016,9125,
4AV-9 ST, DFGMNR, 11/30/2016,9573,
4AV-9 ST, DFGMNR, 12/02/2016,9959,
4AV-9 ST, DFGMNR, 12/01/2016,10034,
CONEY IS-STILLW, DFNQ, 11/27/2016,6498,9041.1666666667
CONEY IS-STILLW, DFNQ, 11/26/2016,7165,
CONEY IS-STILLW, DFNQ, 11/29/2016,10473,
CONEY IS-STILLW, DFNQ, 11/30/2016,10956,
CONEY IS-STILLW, DFNQ, 11/28/2016,11521,
CONEY IS-STILLW, DFNQ, 12/02/2016,11738,
CONEY IS-STILLW, DFNQ, 12/01/2016,11952,10634.1666666667
36 ST, DNR, 11/27/2016,5631,
36 ST, DNR, 11/26/2016,7049,
36 ST, DNR, 11/29/2016,12826,
36 ST, DNR, 11/28/2016,13183,
36 ST, DNR, 11/30/2016,13414,
36 ST, DNR, 12/02/2016,13661,10960.6666666667
36 ST, DNR, 12/01/2016,13847,
JAMAICA VAN WK, E, 11/27/2016,1755,
JAMAICA VAN WK, E, 11/26/2016,2330,
JAMAICA VAN WK, E, 11/29/2016,4737,
JAMAICA VAN WK, E, 11/28/2016,4933,
JAMAICA VAN WK, E, 11/30/2016,4936,5423
JAMAICA VAN WK, E, 12/02/2016,5004,
JAMAICA VAN WK, E, 12/01/2016,5107,
JFK JAMAICA CT1, E, 11/26/2016,5965,
JFK JAMAICA CT1, E, 11/29/2016,6364,
JFK JAMAICA CT1, E, 11/30/2016,6595,
JFK JAMAICA CT1, E, 12/01/2016,7591,6104.3333333333
JFK JAMAICA CT1, E, 12/02/2016,8127,
JFK JAMAICA CT1, E, 11/28/2016,63860,
JFK JAMAICA CT1, E, 11/27/2016,69733,
75 AV, EF, 11/27/2016,1317,
75 AV, EF, 11/26/2016,1579,
75 AV, EF, 11/28/2016,3695,24718.5
75 AV, EF, 12/02/2016,3783,
75 AV, EF, 12/01/2016,3823,
75 AV, EF, 11/30/2016,3849,
75 AV, EF, 11/29/2016,3908,
BRIARWOOD, EF, 11/27/2016,1868,
BRIARWOOD, EF, 11/26/2016,2456,3281.1666666667
BRIARWOOD, EF, 11/29/2016,5220,
BRIARWOOD, EF, 11/30/2016,5330,
BRIARWOOD, EF, 11/28/2016,5390,
BRIARWOOD, EF, 12/02/2016,5444,
BRIARWOOD, EF, 12/01/2016,5584,
KEW GARDENS, EF, 11/27/2016,8945,5985.5
KEW GARDENS, EF, 11/26/2016,11415,
KEW GARDENS, EF, 11/29/2016,27288,
KEW GARDENS, EF, 11/30/2016,27727,
KEW GARDENS, EF, 12/02/2016,27815,
KEW GARDENS, EF, 11/28/2016,27912,
KEW GARDENS, EF, 12/01/2016,28708,25144.1666666667
FOREST HILLS 71, EFMR, 11/27/2016,10738,
FOREST HILLS 71, EFMR, 11/26/2016,12637,
FOREST HILLS 71, EFMR, 11/29/2016,26633,
FOREST HILLS 71, EFMR, 11/30/2016,27587,
FOREST HILLS 71, EFMR, 12/02/2016,27691,
FOREST HILLS 71, EFMR, 11/28/2016,27929,22202.5
FOREST HILLS 71, EFMR, 12/01/2016,29106,
JKSN HT-ROOSVLT, EFMR7, 11/27/2016,27896,
JKSN HT-ROOSVLT, EFMR7, 11/26/2016,33557,
JKSN HT-ROOSVLT, EFMR7, 11/29/2016,45629,
JKSN HT-ROOSVLT, EFMR7, 11/30/2016,47561,
JKSN HT-ROOSVLT, EFMR7, 11/28/2016,49049,38799.6666666667
JKSN HT-ROOSVLT, EFMR7, 12/01/2016,50759,
JKSN HT-ROOSVLT, EFMR7, 12/02/2016,50952,
JAMAICA CENTER, EJZ, 11/27/2016,14989,
JAMAICA CENTER, EJZ, 11/26/2016,18588,
JAMAICA CENTER, EJZ, 11/29/2016,42455,
JAMAICA CENTER, EJZ, 12/02/2016,43540,36880.5
JAMAICA CENTER, EJZ, 11/30/2016,43727,
JAMAICA CENTER, EJZ, 11/28/2016,43970,
JAMAICA CENTER, EJZ, 12/01/2016,45147,
SUTPHIN-ARCHER, EJZ, 11/27/2016,13112,
SUTPHIN-ARCHER, EJZ, 11/26/2016,14695,
SUTPHIN-ARCHER, EJZ, 11/29/2016,23884,30755.8333333333
SUTPHIN-ARCHER, EJZ, 11/30/2016,23976,
SUTPHIN-ARCHER, EJZ, 12/01/2016,25451,
SUTPHIN-ARCHER, EJZ, 12/02/2016,25702,
SUTPHIN-ARCHER, EJZ, 11/28/2016,25847,
5 AV/53 ST, EM, 11/27/2016,4906,
5 AV/53 ST, EM, 11/26/2016,7207,18848.1666666667
5 AV/53 ST, EM, 11/28/2016,24403,
5 AV/53 ST, EM, 12/01/2016,27078,
5 AV/53 ST, EM, 12/02/2016,27196,
5 AV/53 ST, EM, 11/29/2016,28639,
5 AV/53 ST, EM, 11/30/2016,29741,
LEXINGTON AV/53, EM6, 11/27/2016,8874,24321.8333333333
LEXINGTON AV/53, EM6, 11/26/2016,11229,
LEXINGTON AV/53, EM6, 11/28/2016,43998,
LEXINGTON AV/53, EM6, 12/02/2016,47852,
LEXINGTON AV/53, EM6, 12/01/2016,48369,
LEXINGTON AV/53, EM6, 11/29/2016,49557,
LEXINGTON AV/53, EM6, 11/30/2016,49887,41815.3333333333
COURT SQ, EMG, 11/27/2016,1661,
COURT SQ, EMG, 11/26/2016,1991,
COURT SQ, EMG, 12/02/2016,9951,
COURT SQ, EMG, 11/28/2016,11391,
COURT SQ, EMG, 11/30/2016,11934,
COURT SQ, EMG, 11/29/2016,12061,8164.8333333333
COURT SQ, EMG, 12/01/2016,12294,
COURT SQ-23 ST, EMG, 11/27/2016,2557,
COURT SQ-23 ST, EMG, 11/26/2016,2861,
COURT SQ-23 ST, EMG, 11/28/2016,8652,
COURT SQ-23 ST, EMG, 11/29/2016,9011,
COURT SQ-23 ST, EMG, 12/02/2016,9222,7432.8333333333
COURT SQ-23 ST, EMG, 11/30/2016,9300,
COURT SQ-23 ST, EMG, 12/01/2016,9516,
QUEENS PLAZA, EMR, 11/27/2016,3298,
QUEENS PLAZA, EMR, 11/26/2016,3887,
QUEENS PLAZA, EMR, 11/29/2016,10953,
QUEENS PLAZA, EMR, 11/28/2016,11131,8014.1666666667
QUEENS PLAZA, EMR, 11/30/2016,11459,
QUEENS PLAZA, EMR, 12/02/2016,11487,
QUEENS PLAZA, EMR, 12/01/2016,12346,
169 ST, F, 11/27/2016,3883,
169 ST, F, 11/26/2016,4894,
169 ST, F, 11/29/2016,8820,8814.8333333333
169 ST, F, 11/28/2016,9434,
169 ST, F, 12/02/2016,9669,
169 ST, F, 12/01/2016,9756,
169 ST, F, 11/30/2016,906076,
18 AV, F, 11/26/2016,1751,
18 AV, F, 11/27/2016,2024,156451.666666667
18 AV, F, 11/29/2016,4272,
18 AV, F, 11/30/2016,4438,
18 AV, F, 12/02/2016,4452,
18 AV, F, 11/28/2016,4524,
18 AV, F, 12/01/2016,4656,
2 AV, F, 11/27/2016,8855,5199.5
2 AV, F, 11/26/2016,10539,
2 AV, F, 11/28/2016,14634,
2 AV, F, 11/29/2016,15547,
2 AV, F, 11/30/2016,16222,
2 AV, F, 12/01/2016,16899,
2 AV, F, 12/02/2016,17838,15279.8333333333
21 ST-QNSBRIDGE, F, 11/27/2016,4322,
21 ST-QNSBRIDGE, F, 11/26/2016,5277,
21 ST-QNSBRIDGE, F, 11/29/2016,9583,
21 ST-QNSBRIDGE, F, 11/28/2016,9803,
21 ST-QNSBRIDGE, F, 11/30/2016,10079,
21 ST-QNSBRIDGE, F, 12/01/2016,10529,8265.5
21 ST-QNSBRIDGE, F, 12/02/2016,10573,
57 ST, F, 11/27/2016,5389,
57 ST, F, 11/26/2016,6988,
57 ST, F, 11/28/2016,12387,
57 ST, F, 11/29/2016,13669,
57 ST, F, 12/01/2016,13986,10498.6666666667
57 ST, F, 11/30/2016,14250,
57 ST, F, 12/02/2016,14422,
AVENUE I, F, 11/26/2016,556,
AVENUE I, F, 11/27/2016,743,
AVENUE I, F, 11/29/2016,1752,
AVENUE I, F, 11/28/2016,1769,5582
AVENUE I, F, 11/30/2016,1780,
AVENUE I, F, 12/02/2016,1798,
AVENUE I, F, 12/01/2016,1819,
AVENUE N, F, 11/26/2016,1148,
AVENUE N, F, 11/27/2016,1151,
AVENUE N, F, 12/02/2016,2978,1779
AVENUE N, F, 11/30/2016,3058,
AVENUE N, F, 11/29/2016,3061,
AVENUE N, F, 11/28/2016,3114,
AVENUE N, F, 12/01/2016,3207,
AVENUE P, F, 11/26/2016,1058,
AVENUE P, F, 11/27/2016,1090,2431.3333333333
AVENUE P, F, 12/02/2016,2518,
AVENUE P, F, 11/29/2016,2556,
AVENUE P, F, 11/30/2016,2592,
